id,full_name,gender,device_type,ad_position,browsing_history,time_of_day,click,cluster,age_imputed
4049,User4049,Male,Desktop,Top,Entertainment,Night,1,2,57.0
4620,User4620,Non-Binary,Mobile,Side,Entertainment,Night,1,0,40.0
3938,User3938,Female,Mobile,Bottom,Education,Evening,1,3,42.0
3325,User3325,Male,Mobile,Bottom,Education,Morning,1,0,40.0
7544,User7544,Female,Desktop,Top,News,Afternoon,1,1,40.0
9136,User9136,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
1841,User1841,Female,Desktop,Top,Shopping,Night,0,2,40.0
1529,User1529,Female,Desktop,Bottom,Entertainment,Night,1,2,20.0
1710,User1710,Female,Tablet,Side,Education,Afternoon,1,3,37.0
1178,User1178,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
3325,User3325,Male,Desktop,Bottom,Education,Morning,1,2,40.0
8208,User8208,Female,Tablet,Bottom,Entertainment,Morning,1,0,40.0
1370,User1370,Male,Desktop,Bottom,Entertainment,Night,1,2,52.0
1969,User1969,Non-Binary,Mobile,Bottom,Entertainment,Night,1,0,46.0
7973,User7973,Female,Mobile,Bottom,Entertainment,Morning,1,0,28.0
2129,User2129,Male,Mobile,Side,Social Media,Evening,1,4,47.0
3336,User3336,Non-Binary,Desktop,Bottom,Entertainment,Morning,1,2,26.0
1068,User1068,Female,Tablet,Top,Education,Evening,0,3,54.0
3120,User3120,Male,Tablet,Side,Social Media,Night,0,4,60.0
301,User301,Male,Mobile,Side,Social Media,Morning,1,4,59.0
4945,User4945,Male,Tablet,Bottom,Entertainment,Morning,1,0,31.0
7766,User7766,Female,Desktop,Top,Entertainment,Afternoon,1,1,40.0
7712,User7712,Non-Binary,Desktop,Side,Education,Afternoon,0,1,49.0
4057,User4057,Female,Desktop,Side,Education,Evening,1,1,40.0
2543,User2543,Male,Desktop,Bottom,Entertainment,Night,0,2,40.0
8726,User8726,Male,Desktop,Side,Education,Morning,1,2,40.0
5917,User5917,Non-Binary,Tablet,Bottom,Education,Morning,0,0,32.0
4889,User4889,Non-Binary,Tablet,Bottom,News,Morning,1,0,45.0
9397,User9397,Female,Tablet,Top,Education,Evening,1,3,19.0
3109,User3109,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
7498,User7498,Male,Mobile,Side,Shopping,Afternoon,1,4,42.0
3393,User3393,Male,Desktop,Top,Entertainment,Morning,1,2,40.0
1911,User1911,Non-Binary,Tablet,Side,Entertainment,Morning,0,0,23.0
4679,User4679,Female,Desktop,Top,Entertainment,Afternoon,0,1,30.0
8147,User8147,Male,Desktop,Top,Entertainment,Night,1,2,32.0
8208,User8208,Female,Tablet,Top,Education,Evening,1,3,42.0
4063,User4063,Non-Binary,Tablet,Bottom,Entertainment,Morning,0,0,40.0
6812,User6812,Non-Binary,Tablet,Top,Entertainment,Morning,0,0,40.0
3659,User3659,Female,Tablet,Side,News,Afternoon,0,3,42.0
7766,User7766,Female,Mobile,Top,Entertainment,Afternoon,1,3,42.0
1716,User1716,Male,Desktop,Top,Shopping,Morning,0,4,42.0
7962,User7962,Female,Tablet,Top,Education,Afternoon,1,3,58.0
5425,User5425,Non-Binary,Mobile,Side,Entertainment,Afternoon,1,3,42.0
2581,User2581,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
9090,User9090,Male,Desktop,Side,Entertainment,Morning,1,2,41.0
9859,User9859,Female,Desktop,Top,Entertainment,Morning,0,2,40.0
2470,User2470,Non-Binary,Tablet,Side,Entertainment,Afternoon,0,3,20.0
5136,User5136,Female,Mobile,Top,Entertainment,Morning,0,0,40.0
6861,User6861,Non-Binary,Desktop,Side,Entertainment,Afternoon,1,1,40.0
5418,User5418,Male,Mobile,Top,Entertainment,Evening,1,3,34.0
9894,User9894,Female,Mobile,Top,Education,Afternoon,1,3,42.0
4382,User4382,Non-Binary,Mobile,Bottom,Education,Morning,0,0,40.0
1171,User1171,Non-Binary,Mobile,Bottom,Entertainment,Night,1,0,40.0
4548,User4548,Male,Desktop,Side,Entertainment,Evening,1,1,40.0
775,User775,Female,Mobile,Top,Shopping,Evening,1,4,42.0
2830,User2830,Non-Binary,Tablet,Bottom,Education,Morning,0,0,40.0
9807,User9807,Non-Binary,Desktop,Bottom,Education,Night,1,2,40.0
2289,User2289,Female,Desktop,Bottom,Shopping,Morning,1,4,42.0
1529,User1529,Female,Mobile,Top,Entertainment,Afternoon,1,3,20.0
4336,User4336,Female,Desktop,Top,Education,Night,0,2,38.0
3430,User3430,Male,Desktop,Side,Social Media,Morning,1,4,61.0
6193,User6193,Female,Desktop,Bottom,Shopping,Afternoon,1,1,29.0
8081,User8081,Non-Binary,Tablet,Bottom,Entertainment,Night,1,0,38.0
6479,User6479,Male,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
4791,User4791,Non-Binary,Mobile,Bottom,News,Morning,0,0,34.0
1815,User1815,Male,Desktop,Side,Social Media,Night,0,4,42.0
1171,User1171,Female,Mobile,Bottom,Entertainment,Night,1,0,40.0
8514,User8514,Female,Mobile,Side,Education,Evening,0,3,47.0
4560,User4560,Male,Desktop,Side,Shopping,Night,0,2,26.0
6467,User6467,Non-Binary,Desktop,Side,Entertainment,Morning,1,2,30.0
4756,User4756,Non-Binary,Mobile,Top,Education,Evening,1,3,59.0
2483,User2483,Non-Binary,Mobile,Top,Education,Afternoon,0,3,53.0
1273,User1273,Non-Binary,Desktop,Bottom,Entertainment,Morning,1,2,27.0
9842,User9842,Non-Binary,Desktop,Top,Entertainment,Afternoon,1,1,43.0
8249,User8249,Female,Tablet,Top,Education,Evening,0,3,24.0
7099,User7099,Female,Mobile,Top,Education,Evening,1,3,22.0
7618,User7618,Female,Desktop,Bottom,Entertainment,Evening,0,1,58.0
7688,User7688,Male,Mobile,Top,Education,Evening,1,3,57.0
7471,User7471,Female,Mobile,Bottom,Shopping,Morning,1,4,42.0
8662,User8662,Male,Mobile,Bottom,Entertainment,Night,0,0,40.0
2124,User2124,Male,Desktop,Top,Entertainment,Evening,1,1,40.0
1905,User1905,Non-Binary,Mobile,Bottom,Education,Night,1,0,62.0
245,User245,Non-Binary,Tablet,Side,Education,Afternoon,0,3,32.0
3117,User3117,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,21.0
4620,User4620,Non-Binary,Mobile,Side,Entertainment,Night,1,0,40.0
9713,User9713,Non-Binary,Mobile,Top,Entertainment,Night,0,0,34.0
1012,User1012,Male,Desktop,Side,Entertainment,Night,0,2,56.0
7819,User7819,Male,Desktop,Top,Social Media,Morning,0,4,23.0
8326,User8326,Female,Desktop,Bottom,Entertainment,Evening,1,1,23.0
7593,User7593,Male,Tablet,Bottom,Social Media,Evening,0,4,54.0
7652,User7652,Male,Mobile,Bottom,Entertainment,Morning,1,0,40.0
5100,User5100,Male,Mobile,Side,Shopping,Morning,1,4,42.0
3746,User3746,Male,Desktop,Top,Entertainment,Morning,1,2,40.0
4853,User4853,Female,Tablet,Bottom,Shopping,Afternoon,1,3,42.0
6725,User6725,Male,Desktop,Top,Shopping,Evening,0,4,22.0
3604,User3604,Male,Tablet,Bottom,Entertainment,Morning,1,0,49.0
5085,User5085,Non-Binary,Tablet,Top,News,Night,1,0,40.0
8362,User8362,Non-Binary,Mobile,Side,News,Morning,0,0,36.0
3746,User3746,Male,Desktop,Top,Entertainment,Morning,1,2,40.0
3990,User3990,Female,Desktop,Side,Entertainment,Evening,1,1,28.0
7646,User7646,Male,Mobile,Bottom,Social Media,Afternoon,0,4,42.0
1914,User1914,Male,Mobile,Bottom,Shopping,Morning,1,4,42.0
2964,User2964,Non-Binary,Mobile,Side,Entertainment,Night,1,0,40.0
234,User234,Male,Mobile,Bottom,Social Media,Morning,1,4,42.0
9753,User9753,Female,Tablet,Top,Entertainment,Evening,1,3,46.0
2373,User2373,Male,Desktop,Bottom,Social Media,Night,1,4,31.0
7086,User7086,Non-Binary,Mobile,Top,Education,Evening,1,3,30.0
5005,User5005,Male,Desktop,Side,Shopping,Morning,1,4,42.0
3352,User3352,Male,Desktop,Side,Entertainment,Night,1,2,40.0
1586,User1586,Non-Binary,Desktop,Top,Shopping,Night,1,2,40.0
3014,User3014,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
6056,User6056,Non-Binary,Mobile,Top,News,Night,0,0,40.0
518,User518,Male,Tablet,Bottom,Entertainment,Morning,1,0,29.0
8595,User8595,Non-Binary,Mobile,Bottom,Social Media,Night,0,4,62.0
3011,User3011,Non-Binary,Mobile,Bottom,Entertainment,Morning,0,0,40.0
7600,User7600,Female,Desktop,Bottom,Entertainment,Afternoon,0,1,52.0
5780,User5780,Female,Mobile,Top,Entertainment,Afternoon,1,3,42.0
4086,User4086,Female,Desktop,Top,Entertainment,Morning,1,2,40.0
6627,User6627,Non-Binary,Desktop,Bottom,Education,Afternoon,1,1,40.0
2934,User2934,Non-Binary,Desktop,Top,Entertainment,Afternoon,1,1,40.0
8271,User8271,Female,Desktop,Bottom,Education,Afternoon,1,1,29.0
9842,User9842,Non-Binary,Mobile,Top,Education,Afternoon,1,3,42.0
5110,User5110,Female,Tablet,Top,Shopping,Morning,1,4,42.0
6487,User6487,Male,Desktop,Side,Entertainment,Night,1,2,19.0
5779,User5779,Non-Binary,Tablet,Bottom,Entertainment,Night,0,0,55.0
6661,User6661,Female,Desktop,Bottom,Entertainment,Evening,0,1,30.0
670,User670,Female,Desktop,Bottom,Shopping,Afternoon,1,1,22.0
5629,User5629,Male,Desktop,Top,Entertainment,Night,1,2,40.0
4945,User4945,Male,Mobile,Side,Social Media,Morning,1,4,42.0
1908,User1908,Male,Mobile,Bottom,Education,Evening,1,3,26.0
1524,User1524,Male,Mobile,Bottom,Entertainment,Night,1,0,24.0
6893,User6893,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,21.0
8733,User8733,Non-Binary,Tablet,Bottom,Entertainment,Night,0,0,40.0
4266,User4266,Male,Desktop,Side,Entertainment,Morning,1,2,28.0
1832,User1832,Non-Binary,Tablet,Side,Entertainment,Morning,0,0,40.0
4868,User4868,Male,Desktop,Top,News,Morning,0,2,40.0
6251,User6251,Non-Binary,Mobile,Side,Shopping,Morning,1,4,44.0
518,User518,Male,Tablet,Bottom,Shopping,Morning,1,4,42.0
6468,User6468,Male,Tablet,Bottom,Social Media,Morning,0,4,42.0
4678,User4678,Female,Tablet,Top,Education,Afternoon,0,3,42.0
5022,User5022,Male,Mobile,Side,News,Morning,0,4,48.0
3297,User3297,Female,Tablet,Bottom,Entertainment,Morning,1,0,18.0
5878,User5878,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
1325,User1325,Female,Desktop,Side,Entertainment,Evening,1,1,40.0
7438,User7438,Non-Binary,Mobile,Side,News,Morning,1,0,53.0
7484,User7484,Non-Binary,Mobile,Side,Entertainment,Night,0,0,27.0
491,User491,Female,Mobile,Bottom,Education,Evening,0,3,42.0
775,User775,Female,Mobile,Top,Education,Evening,1,3,42.0
6715,User6715,Male,Desktop,Side,Shopping,Morning,0,4,41.0
4725,User4725,Female,Mobile,Top,Entertainment,Morning,0,0,40.0
2913,User2913,Non-Binary,Mobile,Side,Social Media,Evening,1,4,57.0
975,User975,Non-Binary,Tablet,Bottom,Education,Evening,0,3,42.0
2714,User2714,Female,Desktop,Bottom,Entertainment,Evening,0,1,51.0
6251,User6251,Non-Binary,Mobile,Side,Shopping,Morning,1,4,42.0
8452,User8452,Non-Binary,Desktop,Bottom,Education,Night,0,2,47.0
8653,User8653,Female,Tablet,Side,News,Evening,0,3,37.0
5066,User5066,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
4230,User4230,Female,Tablet,Top,Education,Evening,1,3,35.0
8647,User8647,Female,Desktop,Top,Shopping,Morning,1,4,42.0
9090,User9090,Male,Desktop,Side,Entertainment,Night,1,2,40.0
6237,User6237,Non-Binary,Mobile,Top,News,Morning,1,0,32.0
3352,User3352,Male,Desktop,Side,Entertainment,Night,1,2,40.0
4483,User4483,Non-Binary,Desktop,Top,News,Evening,1,1,40.0
6287,User6287,Female,Tablet,Bottom,Entertainment,Morning,1,0,40.0
2356,User2356,Female,Mobile,Side,Entertainment,Night,0,0,40.0
7766,User7766,Female,Mobile,Top,Education,Afternoon,1,3,42.0
5436,User5436,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
119,User119,Non-Binary,Tablet,Top,Entertainment,Night,1,0,59.0
7674,User7674,Female,Tablet,Bottom,News,Afternoon,1,3,43.0
3236,User3236,Female,Desktop,Bottom,Education,Morning,1,2,40.0
1148,User1148,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,25.0
4756,User4756,Non-Binary,Mobile,Bottom,Education,Evening,1,3,59.0
9016,User9016,Female,Mobile,Top,Education,Afternoon,0,3,28.0
3953,User3953,Female,Tablet,Top,Education,Afternoon,0,3,25.0
5418,User5418,Male,Desktop,Bottom,Entertainment,Night,1,2,34.0
2542,User2542,Female,Mobile,Top,Entertainment,Evening,1,3,58.0
637,User637,Male,Desktop,Top,Entertainment,Morning,0,2,47.0
8076,User8076,Female,Tablet,Side,News,Evening,0,3,42.0
1123,User1123,Non-Binary,Desktop,Side,Education,Night,0,2,40.0
268,User268,Non-Binary,Desktop,Bottom,Shopping,Night,0,2,40.0
3965,User3965,Female,Desktop,Bottom,Entertainment,Evening,0,1,34.0
9267,User9267,Male,Desktop,Top,Entertainment,Morning,1,2,20.0
5810,User5810,Non-Binary,Mobile,Bottom,News,Morning,0,0,25.0
4106,User4106,Non-Binary,Desktop,Top,Entertainment,Evening,0,1,40.0
6929,User6929,Male,Tablet,Side,Shopping,Night,0,4,42.0
1495,User1495,Female,Tablet,Top,Shopping,Afternoon,0,3,42.0
5111,User5111,Male,Mobile,Bottom,Entertainment,Night,0,0,40.0
6260,User6260,Female,Tablet,Top,Education,Afternoon,0,3,37.0
2382,User2382,Non-Binary,Tablet,Bottom,Entertainment,Morning,0,0,36.0
6849,User6849,Non-Binary,Mobile,Top,Entertainment,Night,1,0,39.0
7758,User7758,Non-Binary,Mobile,Bottom,Entertainment,Morning,0,0,37.0
2485,User2485,Non-Binary,Mobile,Bottom,News,Night,1,0,57.0
6602,User6602,Female,Desktop,Side,Entertainment,Night,1,2,40.0
3323,User3323,Female,Tablet,Side,Education,Afternoon,1,3,48.0
6679,User6679,Male,Tablet,Bottom,Entertainment,Night,1,0,26.0
1446,User1446,Male,Desktop,Bottom,News,Night,1,2,40.0
8906,User8906,Male,Desktop,Top,Entertainment,Night,1,2,40.0
5100,User5100,Male,Mobile,Side,Shopping,Morning,1,4,42.0
9146,User9146,Female,Desktop,Top,Entertainment,Afternoon,1,1,40.0
8226,User8226,Male,Tablet,Bottom,Entertainment,Morning,1,0,40.0
8862,User8862,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
4266,User4266,Male,Desktop,Side,News,Morning,1,2,28.0
9766,User9766,Male,Desktop,Bottom,Entertainment,Night,1,2,31.0
6195,User6195,Male,Tablet,Top,Shopping,Morning,0,4,25.0
6724,User6724,Female,Desktop,Top,Entertainment,Night,1,2,37.0
7544,User7544,Female,Mobile,Top,News,Afternoon,1,3,42.0
7941,User7941,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,41.0
9207,User9207,Female,Tablet,Top,Shopping,Morning,0,4,54.0
9514,User9514,Non-Binary,Mobile,Side,Entertainment,Morning,0,0,40.0
6756,User6756,Non-Binary,Tablet,Side,Entertainment,Night,0,0,29.0
7266,User7266,Female,Tablet,Bottom,Education,Afternoon,1,3,42.0
9227,User9227,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
6066,User6066,Female,Desktop,Side,News,Evening,1,1,40.0
2267,User2267,Male,Desktop,Bottom,Entertainment,Afternoon,0,1,40.0
9963,User9963,Non-Binary,Mobile,Bottom,Education,Night,0,0,25.0
2542,User2542,Non-Binary,Mobile,Side,Entertainment,Evening,1,3,58.0
7020,User7020,Non-Binary,Desktop,Side,Entertainment,Night,0,2,40.0
5909,User5909,Female,Tablet,Top,Education,Afternoon,1,3,45.0
6620,User6620,Female,Tablet,Top,Education,Morning,1,0,52.0
7292,User7292,Female,Desktop,Side,Entertainment,Morning,0,2,18.0
6854,User6854,Male,Mobile,Bottom,Entertainment,Night,1,0,32.0
3174,User3174,Female,Desktop,Side,News,Night,0,2,48.0
4494,User4494,Male,Desktop,Bottom,Education,Morning,0,2,25.0
24,User24,Female,Desktop,Side,Entertainment,Afternoon,1,1,40.0
9860,User9860,Non-Binary,Mobile,Side,Entertainment,Night,0,0,40.0
6409,User6409,Male,Desktop,Top,Entertainment,Night,1,2,52.0
6654,User6654,Female,Desktop,Bottom,Education,Afternoon,1,1,33.0
1166,User1166,Female,Mobile,Top,Education,Evening,0,3,42.0
3412,User3412,Non-Binary,Desktop,Top,Social Media,Morning,0,4,20.0
2289,User2289,Female,Desktop,Side,Shopping,Morning,1,4,42.0
6886,User6886,Male,Desktop,Bottom,Entertainment,Evening,1,1,43.0
8947,User8947,Male,Desktop,Bottom,Entertainment,Night,1,2,22.0
9493,User9493,Male,Desktop,Side,Entertainment,Evening,0,1,60.0
2453,User2453,Female,Desktop,Bottom,Social Media,Afternoon,0,4,42.0
2485,User2485,Non-Binary,Mobile,Bottom,News,Night,1,0,57.0
8459,User8459,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,38.0
2431,User2431,Male,Desktop,Top,Entertainment,Night,1,2,54.0
1370,User1370,Female,Desktop,Bottom,Entertainment,Night,1,2,52.0
998,User998,Female,Desktop,Top,Entertainment,Evening,1,1,40.0
6263,User6263,Non-Binary,Desktop,Bottom,Entertainment,Night,0,2,40.0
2973,User2973,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,27.0
9806,User9806,Male,Tablet,Bottom,Education,Evening,1,3,58.0
7185,User7185,Female,Desktop,Side,Entertainment,Evening,0,1,63.0
7475,User7475,Female,Tablet,Top,Entertainment,Afternoon,1,3,53.0
8018,User8018,Male,Desktop,Side,Entertainment,Night,1,2,40.0
1369,User1369,Male,Desktop,Side,Social Media,Morning,1,4,42.0
1685,User1685,Male,Desktop,Bottom,Education,Morning,0,2,21.0
6838,User6838,Non-Binary,Tablet,Top,Shopping,Morning,0,4,54.0
4456,User4456,Non-Binary,Mobile,Top,Education,Evening,0,3,42.0
6596,User6596,Male,Desktop,Top,Shopping,Evening,0,4,24.0
3915,User3915,Female,Desktop,Side,Entertainment,Evening,1,1,40.0
5425,User5425,Non-Binary,Mobile,Side,Entertainment,Afternoon,1,3,42.0
2477,User2477,Female,Mobile,Top,Entertainment,Afternoon,0,3,42.0
7947,User7947,Non-Binary,Mobile,Bottom,Entertainment,Morning,0,0,40.0
8957,User8957,Female,Mobile,Top,Entertainment,Morning,1,0,40.0
7507,User7507,Female,Desktop,Top,Education,Afternoon,1,1,40.0
5756,User5756,Male,Mobile,Top,Shopping,Afternoon,1,4,42.0
3999,User3999,Non-Binary,Tablet,Top,Entertainment,Night,0,0,32.0
4228,User4228,Male,Desktop,Side,Entertainment,Morning,1,2,40.0
7268,User7268,Female,Desktop,Bottom,News,Evening,1,1,28.0
7679,User7679,Female,Desktop,Bottom,Entertainment,Afternoon,0,1,40.0
1072,User1072,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,0,1,40.0
8832,User8832,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,49.0
9629,User9629,Female,Tablet,Bottom,News,Morning,0,0,36.0
6393,User6393,Male,Desktop,Bottom,Entertainment,Night,0,2,40.0
6679,User6679,Non-Binary,Tablet,Bottom,Entertainment,Night,1,0,40.0
6980,User6980,Male,Desktop,Bottom,Entertainment,Night,1,2,62.0
6167,User6167,Male,Mobile,Side,Shopping,Morning,1,4,20.0
9234,User9234,Male,Desktop,Bottom,Entertainment,Morning,1,2,20.0
5574,User5574,Female,Desktop,Bottom,Shopping,Afternoon,1,1,52.0
2654,User2654,Female,Desktop,Bottom,Entertainment,Morning,0,2,24.0
6620,User6620,Female,Desktop,Top,Entertainment,Morning,1,2,52.0
606,User606,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
8789,User8789,Female,Desktop,Top,Entertainment,Evening,1,1,44.0
4465,User4465,Male,Mobile,Side,Education,Evening,0,3,36.0
8009,User8009,Female,Desktop,Bottom,Entertainment,Afternoon,0,1,40.0
3345,User3345,Male,Desktop,Side,Social Media,Night,1,4,39.0
9499,User9499,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
1816,User1816,Female,Desktop,Bottom,Entertainment,Night,0,2,40.0
2642,User2642,Female,Desktop,Bottom,Entertainment,Afternoon,0,1,46.0
6441,User6441,Male,Desktop,Bottom,Entertainment,Night,1,2,40.0
5419,User5419,Non-Binary,Tablet,Top,Entertainment,Morning,1,0,40.0
4853,User4853,Female,Tablet,Top,Shopping,Afternoon,1,3,42.0
7,User7,Female,Tablet,Bottom,Education,Evening,1,3,42.0
2159,User2159,Male,Mobile,Top,News,Morning,0,4,29.0
9261,User9261,Male,Mobile,Bottom,News,Night,0,0,25.0
7866,User7866,Male,Mobile,Top,Social Media,Morning,1,4,51.0
8856,User8856,Female,Tablet,Bottom,Education,Afternoon,0,3,42.0
2458,User2458,Non-Binary,Tablet,Side,Education,Afternoon,0,3,42.0
5783,User5783,Male,Desktop,Bottom,Entertainment,Evening,1,1,40.0
6410,User6410,Non-Binary,Tablet,Top,Education,Afternoon,0,3,42.0
5066,User5066,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,46.0
1137,User1137,Female,Tablet,Bottom,Education,Evening,0,3,42.0
4228,User4228,Male,Desktop,Side,Entertainment,Night,1,2,40.0
2600,User2600,Non-Binary,Tablet,Bottom,Entertainment,Morning,0,0,40.0
3044,User3044,Male,Desktop,Top,Entertainment,Night,1,2,34.0
1126,User1126,Female,Tablet,Top,Education,Afternoon,1,3,31.0
125,User125,Non-Binary,Mobile,Bottom,Education,Morning,0,0,40.0
9412,User9412,Male,Mobile,Bottom,Social Media,Morning,1,4,34.0
4348,User4348,Male,Desktop,Side,Shopping,Morning,1,4,62.0
8101,User8101,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,59.0
95,User95,Non-Binary,Mobile,Side,Shopping,Morning,0,4,42.0
8425,User8425,Female,Tablet,Top,Education,Evening,0,3,54.0
1225,User1225,Female,Tablet,Side,Entertainment,Evening,1,3,42.0
7652,User7652,Male,Mobile,Bottom,Entertainment,Morning,1,0,40.0
6401,User6401,Female,Mobile,Side,Social Media,Morning,1,4,45.0
5566,User5566,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
1910,User1910,Male,Desktop,Side,Social Media,Morning,1,4,63.0
9267,User9267,Male,Desktop,Top,Entertainment,Night,1,2,40.0
1454,User1454,Non-Binary,Tablet,Top,Entertainment,Morning,1,0,40.0
6197,User6197,Male,Mobile,Side,Social Media,Evening,0,4,51.0
3042,User3042,Male,Mobile,Side,Social Media,Morning,1,4,42.0
1914,User1914,Non-Binary,Tablet,Bottom,Shopping,Night,1,0,42.0
1117,User1117,Female,Mobile,Bottom,Entertainment,Morning,0,0,40.0
7878,User7878,Female,Tablet,Side,Education,Afternoon,1,3,60.0
1612,User1612,Female,Desktop,Side,News,Evening,1,1,40.0
6959,User6959,Female,Desktop,Top,Entertainment,Evening,1,1,40.0
1190,User1190,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,40.0
9924,User9924,Non-Binary,Desktop,Top,News,Morning,0,2,40.0
4950,User4950,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
255,User255,Male,Desktop,Bottom,Entertainment,Night,1,2,31.0
1446,User1446,Male,Desktop,Bottom,News,Night,1,2,40.0
3118,User3118,Male,Mobile,Top,Education,Evening,1,3,57.0
8965,User8965,Female,Mobile,Bottom,Social Media,Evening,1,4,25.0
8028,User8028,Male,Desktop,Bottom,Social Media,Evening,0,4,53.0
